,KEY_CODE,predicted_2021,predicted_2022,predicted_2023,predicted_2024
1078,0620804011,8,8,3,10
1079,0620804012,264,312,196,304
1080,0620804013,178,187,156,229
1081,0620805002,136,124,81,100
1082,0620805003,36,26,13,20
1083,0620805004,107,99,55,91
1084,0620805005,133,120,61,115
1085,0620805007,62,55,43,55
1086,0620805009,102,105,80,97
1087,0620805010,75,81,59,72
1088,0620805011,94,99,54,87
1089,0620805012,204,200,136,178
1090,0620805013,141,114,82,125
1091,0620805014,401,370,269,381
1092,0620805015,45,49,20,29
1093,0620805016,0,0,1,0
1094,0620805017,40,37,17,17
1095,0620806001,58,48,39,48
1096,0620806002,194,147,115,157
1097,0620806003,254,241,154,193
1098,0620806004,1525,1165,669,1130
1099,0620806005,692,524,381,591
1100,0620807001,221,135,169,204
1101,0620807002,36,25,24,34
1102,0620807003,41,24,22,42
1103,0620807004,7,1,0,2
1104,0620807005,19,15,16,18
1105,0620807006,33,21,10,19
1106,0620807007,33,24,11,19
1107,0620807008,103,67,71,81
1108,0620807009,123,77,109,109
1109,0620807010,151,93,125,140
1110,0620807011,27,16,11,12
1111,0620807012,32,20,19,23
1112,0620807013,389,213,223,330
1113,0620807014,155,92,94,136
1114,0620807015,77,20,13,44
1115,0620807016,284,136,185,229
1116,0620807017,63,43,41,46
1117,0620808001,29,7,3,10
1118,0620808002,109,43,23,67
1119,0620808003,40,16,20,33
1120,0620808004,87,42,40,53
1121,0620808005,49,19,8,28
1122,0620808006,99,38,72,83
1123,0620808007,53,14,33,43
1124,0620808008,31,29,26,40
1125,0620808009,23,13,16,19
1126,0620808010,140,63,98,148
1127,0620808011,59,32,44,62
1128,0620808012,173,102,100,179
1129,0620808013,143,47,14,77
1130,0620808014,116,47,74,110
1131,0620808015,216,147,190,212
1132,0620808016,159,85,103,145
1133,0620808017,34,21,24,49
1134,0620808018,231,93,93,206
1135,0620808019,184,121,119,176
1136,0620808020,75,26,12,45
1137,0620809001,258,141,156,212
1138,0620901001,32,37,31,40
1139,0620901002,8,5,8,9
1140,0620901003,1,1,1,2
1141,0620901004,9,5,7,10
1142,0620901007,74,30,36,73
1143,0620901008,107,123,71,130
1144,0620901009,48,57,41,57
1145,0620901010,73,77,61,88
1146,0620901011,1,0,0,1
1147,0620901012,9,9,13,17
1148,0620901013,54,34,29,59
1149,0620902001,174,175,129,190
1150,0620902002,245,268,179,276
1151,0620902003,81,87,86,87
1152,0620902004,2,2,2,5
1153,0620902005,0,0,0,0
1154,0620902006,135,167,163,144
1155,0620902007,2,3,1,2
1156,0620902008,6,15,4,11
1157,0620902009,2,2,2,1
1158,0620902010,7,9,1,8
1159,0620902011,2,2,0,4
1160,0620902012,131,138,93,180
1161,0620902013,0,1,0,2
1162,0620902014,9,8,2,10
1163,0620902015,18,16,8,20
1164,0620902016,42,39,32,51
1165,0620902017,7,8,6,8
1166,0620902018,7,9,1,9
1167,0620902019,182,237,149,200
1168,0620902020,181,164,142,169
1169,0620902021,80,79,60,105
1170,0620902022,143,132,110,145
1171,0620902023,135,93,100,154
1172,0620902024,162,199,161,214
1173,0620902025,71,110,54,109
1174,0620903001,22,35,25,45
1175,0620903002,79,93,82,134
1176,0620903003,97,118,101,137
1177,0620903004,36,42,31,57
1178,0620903005,207,235,216,269
1179,0620903006,162,181,174,222
1180,0620903007,3,9,2,5
1181,0620903008,61,49,55,86
1182,0620903009,252,284,232,327
1183,0620903010,135,150,191,243
1184,0620903011,73,110,106,129
1185,0620903012,544,460,347,578
1186,0620903013,109,167,152,169
1187,0620903014,145,156,124,162
1188,0620903015,110,123,107,139
1189,0620903016,159,154,129,166
1190,0620903017,139,109,79,140
1191,0620903018,294,260,251,408
1192,0620903019,139,115,79,164
1193,0620903020,272,267,209,290
1194,0620903021,163,165,152,178
1195,0620903022,47,28,8,62
1196,0620903023,98,151,143,203
1197,0620904001,201,208,202,241
1198,0620904002,167,177,158,183
1199,0620904003,80,94,88,94
1200,0620904004,97,100,82,103
1201,0620904005,44,44,27,45
1202,0620904006,78,89,70,83
1203,0620904007,94,107,70,105
1204,0620904008,134,132,112,133
1205,0620904009,273,271,256,284
1206,0620904010,70,70,56,72
1207,0620904011,197,213,178,220
1208,0620904012,92,96,85,94
1209,0620904013,168,163,134,169
1210,0620904014,338,345,299,364
1211,0620904015,181,178,144,183
1212,0620904016,98,103,93,104
1213,0620905001,0,0,0,1
1214,0620905002,2,0,1,1
1215,0620905003,7,6,4,9
1216,0620905004,68,53,48,64
1217,0620905005,21,20,15,18
1218,0620905006,66,67,46,72
1219,0620905007,66,56,32,61
1220,0620905008,247,260,176,274
1221,0620905009,76,71,44,70
1222,0620905010,127,113,84,129
1223,0620905011,42,45,31,48
1224,0620905012,87,72,60,77
1225,0620906001,222,140,151,238
1226,0620906002,179,122,108,181
1227,0620906003,35,40,38,39
1228,0620906004,2,0,0,1
1229,0620906005,12,16,4,12
1230,0620906006,305,267,231,300
1231,0620906007,202,212,166,210
1232,0620906008,70,64,66,77
1233,0620906009,161,160,135,171
1234,0620906010,191,194,147,197
1235,0620906011,80,83,51,91
1236,0620906012,130,116,83,130
1237,0620906013,66,57,42,55
1238,0620906014,63,50,35,56
1239,0620906015,85,67,65,80
1240,0620906016,199,185,143,207
1241,0620906017,144,128,112,149
1242,0620906018,80,72,71,86
1243,0620906019,162,138,128,156
1244,0620906020,106,81,77,109
1245,0621001001,17,15,9,12
1246,0621001005,11,7,1,11
1247,0621001006,53,51,43,44
1248,0621002001,250,257,238,247
1249,0621002002,267,272,247,261
1250,0621002003,267,254,220,256
1251,0621002005,148,144,138,143
1252,0621002006,35,35,14,22
1253,0621002007,143,134,126,138
1254,0621003001,430,432,359,410
1255,0621003002,493,479,413,485
1256,0621003003,385,384,332,318
1257,0621003004,45,42,35,35
1258,0621003005,312,331,266,312
1259,0621003006,155,135,131,143
1260,0621003007,143,143,131,143
1261,0621004001,406,390,336,372
1262,0621004002,210,204,189,189
1263,0621005001,6,5,2,2
1264,0621005002,35,28,12,33
1265,0621005003,2,1,0,2
1266,0621005004,17,16,5,13
1267,0621005005,220,215,150,203
1268,0621005006,35,32,21,30
1269,0621006001,163,110,70,114
1270,0621007001,54,47,15,36
1271,0621007002,12,10,7,7
1272,0621007003,36,32,31,36
1273,0621007004,98,91,85,96
1274,0621007005,87,83,43,87
1275,0621007006,265,263,232,277
1276,0621007007,56,53,38,38
1277,0621007008,111,109,84,109
1278,0621007009,66,56,42,58
1279,0621007010,161,159,129,144
1280,0621007011,104,101,78,101
1281,0621007012,1,0,0,0
1282,0621008001,1497,1436,1269,1394
1283,0621008002,561,536,509,535
1284,0621008003,44,40,31,39
1285,0621008004,141,123,108,130
1286,0621008005,60,55,40,52
1287,0621009001,174,191,140,174
1288,0621009002,113,99,77,103
1289,0621009005,2,0,0,0
1290,0621010002,18,18,14,19
1291,0621010003,2,1,0,0
1292,0621010004,20,19,18,20
1293,0621010005,43,42,41,43
1294,0621010006,2,1,0,0
1295,0621101002,9,8,7,8
1296,0621101005,54,43,11,38
1297,0621101006,379,346,250,303
1298,0621101008,12,8,7,5
1299,0621101009,1,2,1,0
1300,0621101010,2,2,0,3
1301,0621101013,34,35,30,38
1302,0621101014,43,31,20,45
1303,0621101015,2,0,1,2
1304,0621101016,189,167,127,186
1305,0621101018,827,834,599,823
1306,0621101019,211,211,199,214
1307,0621102001,85,76,70,81
1308,0621102002,14,21,16,18
1309,0621102004,1,1,0,1
1310,0621102005,94,83,75,94
1311,0621102006,56,49,45,48
1312,0621102007,5,5,0,6
1313,0621102008,414,399,292,331
1314,0621102009,373,345,265,343
1315,0621103001,9,6,7,6
1316,0621103002,132,126,127,134
1317,0621103003,49,44,41,46
1318,0621103004,0,1,1,1
1319,0621103005,50,44,41,49
1320,0621103006,75,70,66,68
1321,0621103007,24,23,21,24
1322,0621103008,217,212,199,224
1323,0621103009,115,108,103,113
1324,0621103010,97,91,85,96
1325,0621103011,117,115,110,113
1326,0621103012,128,110,114,129
1327,0621103013,22,19,12,20
1328,0621103014,17,18,15,18
1329,0621103015,7,7,5,7
1330,0621103016,49,55,47,55
1331,0621104001,45,49,30,47
1332,0621104002,4,5,4,5
1333,0621104003,25,29,19,29
1334,0621104004,52,43,24,44
1335,0621104006,83,84,61,89
1336,0621104007,17,17,15,20
1337,0621104008,253,260,214,255
1338,0621104009,244,275,160,256
1339,0621104016,1,2,0,1
1340,0621104017,249,244,174,250
1341,0621104019,100,104,68,108
1342,0621104020,313,338,269,306
1343,0621104021,635,566,437,580
1344,0621105001,14,2,3,5
1345,0621105002,41,34,19,39
1346,0621105003,90,93,71,95
1347,0621105004,87,83,60,75
1348,0621105005,90,88,72,90
1349,0621105006,92,102,70,102
1350,0621105007,42,45,20,34
1351,0621105008,9,7,3,6
1352,0621105009,81,74,46,71
1353,0621105010,11,17,1,9
1354,0621105011,105,106,86,104
1355,0621105012,28,29,19,26
1356,0621105013,33,32,21,30
1357,0621105014,3,2,2,3
1358,0621105015,1,1,1,1
1359,0621105016,51,54,33,45
1360,0621105017,13,6,4,10
1361,0621105018,18,11,13,15
1362,0621105019,41,51,31,37
1363,0621105020,13,19,7,15
1364,0621105021,8,7,2,4
1365,0621105023,19,13,5,3
1366,0621105024,4,1,0,4
1367,0621105025,12,12,5,4
1368,0621105026,31,33,19,38
1369,0621105027,36,24,17,27
1370,0621105028,1,2,0,0
1371,0621105029,23,23,10,10
1372,0621106001,95,101,66,96
1373,0621106002,188,191,135,168
1374,0621106003,227,233,175,174
1375,0621106004,19,11,2,17
1376,0621106005,133,120,79,80
1377,0621106006,119,122,71,112
1378,0621106009,104,110,72,102
1379,0621106010,9,13,6,13
1380,0621201001,404,301,264,363
1381,0621201002,301,318,228,315
1382,0621201003,250,305,267,322
1383,0621201004,464,407,414,465
1384,0621201005,269,218,163,237
1385,0621201006,238,371,295,365
1386,0621201007,298,286,178,255
1387,0621201008,273,232,256,297
1388,0621201009,357,220,251,294
1389,0621202001,138,87,102,88
1390,0621202002,71,43,53,48
1391,0621203001,169,254,255,329
1392,0621203002,254,168,232,334
1393,0621203003,186,115,137,169
1394,0621203004,765,504,528,596
1395,0621203005,578,415,464,529
1396,0621203006,243,157,147,163
1397,0621203007,580,350,431,519
1398,0621203008,295,186,194,205
1399,0621203009,305,202,229,250
1400,0621203010,279,426,364,544
1401,0621203011,910,636,697,745
1402,0621203012,161,239,214,334
1403,0621203013,48,72,56,81
1404,0621204001,329,178,207,249
1405,0621204002,141,63,76,113
1406,0621204003,209,107,99,142
1407,0621204004,151,74,69,109
1408,0621204005,397,213,195,280
1409,0621204006,259,144,141,225
1410,0621204007,204,138,154,230
1411,0621204008,113,62,48,120
1412,0621204009,288,254,260,287
1413,0621204010,340,386,354,387
1414,0621204011,422,508,448,536
1415,0621204012,380,314,313,367
1416,0621204013,216,283,288,360
1417,0621205001,228,368,237,397
1418,0621205002,137,180,138,190
1419,0621205003,375,350,258,342
1420,0621205004,503,361,364,477
1421,0621205005,295,316,205,326
1422,0621205006,403,341,293,363
1423,0621205007,499,406,329,432
1424,0621205008,280,208,165,231
1425,0621205009,210,143,149,195
1426,0621206001,599,458,470,549
1427,0621206002,286,148,222,241
1428,0621206003,124,59,107,135
1429,0621206004,393,205,247,301
1430,0621206005,293,160,196,259
1431,0621206006,698,417,436,616
1432,0621206007,993,628,549,831
1433,0621206008,822,384,533,679
1434,0621206009,818,654,550,668
1435,0621301001,378,378,316,371
1436,0621301002,50,48,46,48
1437,0621301003,43,39,29,44
1438,0621301004,251,242,149,201
1439,0621301005,422,453,359,390
1440,0621301006,33,31,24,23
1441,0621301007,312,361,285,353
1442,0621301008,117,108,76,107
1443,0621301009,230,234,200,226
1444,0621301010,113,126,100,120
1445,0621301011,80,97,66,76
1446,0621301016,8,3,7,14
1447,0621301017,18,18,10,18
1448,0621302001,213,155,190,215
1449,0621303001,40,38,35,55
1450,0621303002,189,215,132,184
1451,0621303003,70,65,24,53
1452,0621303004,309,343,209,284
1453,0621303005,213,270,166,215
1454,0621304001,41,38,27,43
1455,0621304002,23,22,6,15
1456,0621304006,2,1,0,2
1457,0621304010,1,2,1,1
1458,0621304013,110,113,101,122
1459,0621304015,36,37,31,39
1460,0621304017,12,16,9,16
1461,0621304018,35,33,22,32
1462,0621304019,31,26,17,27
1463,0621304020,0,3,0,4
1464,0621304021,37,40,33,40
1465,0621305001,6,4,5,5
1466,0621305002,19,28,18,26
1467,0621305003,1,6,1,3
1468,0621305004,30,34,7,21
1469,0621305005,51,55,38,47
1470,0621305006,118,130,100,131
1471,0621305007,62,81,56,80
1472,0621305008,35,30,22,27
1473,0621306001,0,2,0,2
1474,0621306002,8,12,11,0
1475,0621306003,16,15,12,15
1476,0621306008,4,3,2,3
1477,0621306009,57,56,56,62
1478,0621306010,122,126,104,137
1479,0621306011,220,197,162,230
1480,0621306012,17,16,12,12
1481,0621306015,146,156,107,138
1482,0621306016,43,31,17,35
1483,0621307001,20,17,9,22
1484,0621307002,12,19,9,10
1485,0621307003,6,8,0,5
1486,0621307004,27,13,6,18
1487,0621307005,5,16,4,13
1488,0621307006,13,10,6,10
1489,0621307007,22,29,5,18
1490,0621307008,7,17,4,9
1491,0621307009,4,12,1,10
1492,0621307010,18,20,10,13
1493,0621308001,213,221,200,221
1494,0621308002,14,11,7,13
1495,0621308003,178,175,162,166
1496,0621308004,37,33,26,27
1497,0621308005,267,273,230,254
1498,0621308006,733,746,643,720
1499,0621308007,190,201,178,204
1500,0621308008,176,183,147,191
1501,0621308009,264,197,177,215
1502,0621308010,115,109,72,122
1503,0621308011,219,205,161,195
1504,0621308012,191,229,159,187
1505,0621308013,51,60,41,53
1506,0621308014,61,75,47,56
1507,0621308015,63,78,62,77
1508,0621308016,108,108,84,107
1509,0621308017,198,191,160,193
1510,0621309001,22,14,6,14
1511,0621309002,130,141,99,141
1512,0621309003,34,33,26,37
1513,0621309004,50,50,41,48
1514,0621309005,68,68,55,46
1515,0621309006,210,225,158,191
1516,0621309007,76,79,65,80
1517,0621309008,119,142,123,131
1518,0621309009,91,107,68,92
1519,0621309010,42,41,20,40
1520,0621309011,16,17,19,17
1521,0621309012,173,179,155,160
1522,0621309013,6,8,3,5
1523,0621309014,23,14,20,21
1524,0621309015,46,38,35,47
1525,0621309016,72,67,51,75
1526,0621309017,108,86,54,115
1527,0630101001,76,69,66,76
1528,0630101003,2,2,2,2
1529,0630101004,9,9,7,9
1530,0630101006,9,4,0,2
1531,0630101013,418,442,354,376
1532,0630101014,435,441,337,421
1533,0630101016,174,167,121,165
1534,0630101017,58,55,55,55
1535,0630102001,101,61,39,67
1536,0630102002,30,22,12,15
1537,0630102003,6,5,4,6
1538,0630103001,131,78,73,104
1539,0630103002,0,1,0,0
1540,0630103003,9,4,2,2
1541,0630103004,0,0,0,0
1542,0630103005,5,5,1,6
1543,0630103006,39,21,18,27
1544,0630103007,24,12,6,13
1545,0630104001,149,103,69,118
1546,0630104002,98,74,58,87
1547,0630104003,189,85,74,132
1548,0630104004,15,5,4,13
1549,0630104005,26,13,16,8
1550,0630105001,124,105,70,105
1551,0630105002,206,190,132,208
1552,0630105003,320,334,270,330
1553,0630201001,148,152,100,144
1554,0630201002,711,673,508,691
1555,0630201003,101,88,67,87
1556,0630201007,315,324,210,288
1557,0630201008,52,55,18,47
1558,0630201009,154,121,97,112
1559,0630201012,8,0,3,5
1560,0630201013,0,0,0,0
1561,0630201014,10,9,5,8
1562,0630201015,101,90,67,89
1563,0630201016,82,75,69,78
1564,0630201017,241,191,146,206
1565,0630201018,70,62,40,58
1566,0630202001,119,131,93,122
1567,0630202002,1,1,1,0
1568,0630202003,94,99,72,92
1569,0630202004,206,182,102,161
1570,0630202005,71,65,45,47
1571,0630202006,262,225,170,248
1572,0632101001,359,354,253,355
1573,0632101002,317,309,260,311
1574,0632101003,157,159,112,157
1575,0632101004,203,182,134,155
1576,0632101005,169,155,109,150
1577,0632101006,157,156,121,153
1578,0632101007,85,83,32,78
1579,0632101008,33,34,11,34
1580,0632101009,47,50,36,52
1581,0632101010,30,22,16,24
1582,0632101011,258,240,162,213
1583,0632101019,3,3,2,3
1584,0632101020,129,128,105,118
1585,0632101021,41,39,28,39
1586,0632101022,127,124,89,124
1587,0632101023,5,5,4,5
1588,0632101024,11,13,8,18
1589,0632101027,96,94,65,92
1590,0632101028,156,150,114,147
1591,0632102001,182,174,136,179
1592,0632102002,150,140,106,145
1593,0632102003,261,254,203,260
1594,0632102004,146,140,113,135
1595,0632102005,123,121,88,124
1596,0632102006,200,193,135,198
1597,0632102007,143,143,59,126
1598,0632103001,95,98,79,97
1599,0632103002,121,121,90,94
1600,0632104004,242,230,181,218
1601,0632104005,117,121,107,115
1602,0632104006,505,502,407,469
1603,0632104007,185,173,132,168
1604,0632104008,77,61,44,62
1605,0632104009,89,76,66,82
1606,0632104010,51,52,32,55
1607,0632104011,103,99,51,98
1608,0632104012,215,175,205,212
1609,0632104013,46,40,37,40
1610,0632104014,19,14,5,13
1611,0632104015,67,62,48,67
1612,0632104016,56,48,39,53
1613,0632105001,469,467,383,437
1614,0632105002,623,640,377,617
1615,0632105003,311,292,180,271
1616,0632105004,76,71,36,73
1617,0632201001,6,1,0,2
1618,0632201002,71,44,16,58
1619,0632201003,56,34,23,50
1620,0632201004,203,63,103,162
1621,0632201005,27,18,4,21
1622,0632201006,22,15,13,19
1623,0632201007,4,1,3,5
1624,0632201008,82,60,44,62
1625,0632201009,5,5,3,5
1626,0632201010,119,102,49,103
1627,0632201011,100,91,45,94
1628,0632201012,75,72,47,65
1629,0632201013,113,93,65,92
1630,0632202001,113,112,76,115
1631,0632202002,287,290,235,304
1632,0632202003,42,26,19,41
1633,0632202004,200,91,98,141
1634,0632202005,117,53,60,107
1635,0632202006,5,0,1,4
1636,0632202007,41,21,26,37
1637,0632203003,6,7,1,9
1638,0632203004,21,5,8,30
1639,0632203007,1,0,0,0
1640,0632204001,3,4,1,6
1641,0632204002,8,5,1,5
1642,0632204003,3,3,1,3
1643,0632204004,12,7,3,6
1644,0632204005,9,11,3,10
1645,0632204006,6,5,1,4
1646,0632204007,9,10,1,6
1647,0632204008,10,5,3,6
1648,0632204009,4,0,0,0
1649,0632204010,7,4,3,5
1650,0632204011,9,6,2,5
1651,0632301001,24,22,14,25
1652,0632301002,4,1,1,2
1653,0632301003,81,80,66,81
1654,0632301004,36,31,29,37
1655,0632301005,2,2,3,2
1656,0632301006,61,62,47,63
1657,0632301007,49,47,23,49
1658,0632301008,35,34,22,31
1659,0632301009,126,135,76,118
1660,0632301010,3,5,3,5
1661,0632301011,18,17,11,15
1662,0632301012,37,28,20,25
1663,0632301013,11,14,9,12
1664,0632301014,58,53,13,47
1665,0632301015,0,2,3,1
1666,0632301016,21,15,11,20
1667,0632301017,20,22,13,12
1668,0632301018,157,75,70,83
1669,0632301019,68,35,41,53
1670,0632301020,125,89,73,89
1671,0632301021,80,62,46,61
1672,0632301022,37,40,26,36
1673,0632301023,2,4,1,7
1674,0632302001,191,166,106,192
1675,0632302002,21,10,8,17
1676,0632302003,126,113,106,128
1677,0632302004,83,59,74,80
1678,0632302005,281,230,141,218
1679,0632302006,50,29,28,40
1680,0632302007,3,2,0,4
1681,0632302008,322,239,254,343
1682,0632302009,5,3,2,1
1683,0632302010,16,17,7,13
1684,0632302011,113,74,79,130
1685,0632302012,17,14,10,14
1686,0632303001,19,4,5,4
1687,0632303002,17,12,10,11
1688,0632303003,368,360,304,361
1689,0632303004,4,4,2,4
1690,0632303005,21,21,16,21
1691,0632303006,42,40,33,40
1692,0632303007,46,38,35,41
1693,0632303008,1,5,0,5
1694,0632401001,488,422,298,432
1695,0632401003,22,17,12,16
1696,0632401004,11,9,5,13
1697,0632401005,26,14,10,23
1698,0632401006,79,71,57,62
1699,0632401007,284,284,196,254
1700,0632401008,77,76,57,80
1701,0632401009,13,15,7,13
1702,0632401010,296,252,165,224
1703,0632401011,316,279,284,377
1704,0632402002,65,39,52,52
1705,0632402003,23,13,5,25
1706,0632402004,30,35,22,32
1707,0632402005,47,44,29,39
1708,0632402006,38,46,25,37
1709,0632402007,17,18,8,16
1710,0632402008,23,21,16,14
1711,0632402009,176,182,134,166
1712,0632402010,84,92,53,79
1713,0632402011,71,59,20,49
1714,0632402012,23,19,16,30
1715,0632402013,176,166,114,153
1716,0632402014,48,50,15,52
1717,0632402015,39,53,28,43
1718,0632402016,34,34,20,33
1719,0632402017,96,96,47,80
1720,0632402018,82,72,30,70
1721,0632402019,128,121,80,117
1722,0632402020,8,8,3,10
1723,0632402022,7,6,7,6
1724,0632402023,66,60,47,62
1725,0632402024,96,70,64,80
1726,0632402025,110,74,61,89
1727,0632402026,115,63,60,93
1728,0632403002,19,7,2,11
1729,0632403003,13,8,11,13
1730,0632403004,86,53,57,99
1731,0632403005,21,14,10,17
1732,0632403006,2,1,0,0
1733,0632403009,30,13,23,31
1734,0632403010,3,5,4,3
1735,0632403011,8,13,7,4
1736,0632403012,33,22,8,28
1737,0632403013,3,0,0,2
1738,0634101001,134,68,88,114
1739,0634101002,33,13,10,24
1740,0634101003,31,16,20,28
1741,0634101004,70,40,57,67
1742,0634101005,186,126,169,176
1743,0634101006,13,7,9,10
1744,0634101007,3,0,0,2
1745,0634102001,262,187,157,234
1746,0634102002,54,26,34,42
1747,0634102003,69,43,105,124
1748,0634102004,248,182,165,217
1749,0634102005,145,86,85,160
1750,0634102007,415,308,463,573
1751,0634102008,472,489,671,1026
1752,0634102009,326,295,385,411
1753,0634102010,373,289,330,341
1754,0634102011,394,248,292,319
1755,0634103001,527,348,456,386
1756,0634103002,20,5,4,7
1757,0634103003,240,139,222,212
1758,0634103006,316,151,212,293
1759,0634103008,231,122,160,217
1760,0634103009,284,187,190,228
1761,0634103010,413,246,292,397
1762,0636100001,458,254,460,441
1763,0636100002,512,320,458,503
1764,0636100003,1394,951,1345,1347
1765,0636100004,498,314,499,507
1766,0636100005,347,246,349,369
1767,0636100006,822,585,858,850
1768,0636100007,337,186,334,307
1769,0636100008,532,320,568,510
1770,0636100009,152,68,141,172
1771,0636100010,550,278,520,522
1772,0636100011,457,211,442,486
1773,0636100012,386,291,387,461
1774,0636100013,167,73,172,179
1775,0636100014,190,93,161,179
1776,0636100015,503,242,420,461
1777,0636100016,195,115,213,211
1778,0636100017,748,404,735,751
1779,0636100018,737,445,759,730
1780,0636100019,68,23,57,51
1781,0636201001,677,486,579,672
1782,0636201002,598,640,546,663
1783,0636201003,107,86,80,95
1784,0636201004,558,365,454,551
1785,0636201005,662,450,510,652
1786,0636201006,35,39,33,35
1787,0636201007,374,334,314,361
1788,0636201008,356,336,303,360
1789,0636201009,164,131,105,148
1790,0636201010,175,183,142,209
1791,0636201011,242,121,127,194
1792,0636201012,154,136,136,164
1793,0636201013,132,93,70,119
1794,0636201014,21,9,8,14
1795,0636201015,136,58,78,95
1796,0636201016,595,471,433,631
1797,0636202001,2,0,0,0
1798,0636202002,191,164,127,156
1799,0636202003,308,196,226,306
1800,0636202004,215,136,158,189
1801,0636202005,328,336,307,345
1802,0636202006,297,205,247,294
1803,0636202007,251,235,218,246
1804,0636202008,215,141,131,178
1805,0636202009,302,194,228,275
1806,0636202010,70,64,57,64
1807,0636202011,244,287,204,279
1808,0636202012,117,128,100,128
1809,0636202013,279,292,256,317
1810,0636202014,426,307,309,375
1811,0636202015,58,41,32,47
1812,0636301001,136,89,77,104
1813,0636301002,468,281,369,383
1814,0636301003,356,266,280,334
1815,0636301004,164,109,98,126
1816,0636301005,44,45,33,51
1817,0636301006,220,163,177,211
1818,0636301007,388,233,254,334
1819,0636301008,694,518,526,598
1820,0636301009,341,191,208,297
1821,0636301010,534,392,481,522
1822,0636301011,206,138,168,196
1823,0636301012,97,70,91,99
1824,0636301013,476,284,365,409
1825,0636301014,625,300,520,537
1826,0636301015,834,509,751,791
1827,0636301016,525,351,384,414
1828,0636302001,63,29,57,49
1829,0636302002,57,44,45,50
1830,0636302003,43,15,31,36
1831,0636302004,87,43,64,70
1832,0636302005,199,95,150,161
1833,0636302006,298,160,238,285
1834,0636302007,67,28,50,55
1835,0636302008,100,48,75,91
1836,0636302009,145,89,123,161
1837,0636302010,62,28,24,31
1838,0636302011,71,27,22,49
1839,0636401001,134,83,127,129
1840,0636401002,167,183,240,247
1841,0636401003,125,71,119,104
1842,0636401004,303,101,216,215
1843,0636401005,825,376,802,798
1844,0636401006,250,102,172,177
1845,0636401007,226,128,223,230
1846,0636401008,228,134,218,232
1847,0636401009,356,264,322,356
1848,0636401010,580,340,592,574
1849,0636401011,100,60,103,97
1850,0636401012,40,17,32,33
1851,0636401013,305,172,308,320
1852,0636401014,191,83,181,199
1853,0636401015,556,330,457,463
1854,0636401016,398,227,335,328
1855,0636401017,193,96,224,185
1856,0636401018,20,15,19,11
1857,0636402001,126,50,132,133
1858,0636402002,70,20,58,65
1859,0636402003,36,14,42,41
1860,0636402004,166,68,130,140
1861,0636402005,208,75,202,163
1862,0636402006,110,46,99,90
1863,0636402007,165,110,174,182
1864,0636402008,312,142,270,282
1865,0636402009,78,30,65,79
1866,0636402010,236,96,140,201
1867,0636402011,222,135,244,242
1868,0636402012,144,54,163,158
1869,0636402013,90,48,83,92
1870,0636402014,161,84,131,137
1871,0636402015,126,84,107,104
1872,0636402016,86,33,64,96
1873,0636402017,44,16,28,42
1874,0636402018,139,56,71,154
1875,0636402019,194,92,140,178
1876,0636402020,126,38,127,130
1877,0636402021,136,57,124,124
1878,0636403001,19,14,19,25
1879,0636403002,274,173,243,174
1880,0636403003,31,26,38,28
1881,0636403004,74,24,51,95
1882,0636403005,27,18,31,27
1883,0636403006,60,47,58,79
1884,0636403007,120,57,94,132
1885,0636403008,165,112,142,172
1886,0636403009,183,125,179,188
1887,0636403010,80,37,73,65
1888,0636500001,94,52,81,73
1889,0636500002,497,362,460,455
1890,0636500003,351,235,248,313
1891,0636500004,194,102,155,144
1892,0636500005,426,217,355,304
1893,0636500006,229,121,187,208
1894,0636500007,116,45,65,50
1895,0636500008,66,8,68,38
1896,0636500009,195,84,156,171
1897,0636500010,81,81,55,79
1898,0636500011,24,13,15,18
1899,0636500012,417,244,318,352
